id,loan_status,approval_prob
89424,0,0.1596
89425,0,0.1262
89426,0,0.0154
89427,0,0.0301
89428,0,0.0022
89429,0,0.0661
89430,0,0.0168
89431,0,0.0586
89432,0,0.0031
89433,1,0.8478
89434,0,0.135
89435,0,0.012
89436,0,0.0134
89437,0,0.0411
89438,0,0.0089
89439,0,0.0151
89440,0,0.0059
89441,0,0.0174
89442,0,0.0079
89443,0,0.0712
89444,0,0.0576
89445,0,0.0288
89446,1,0.9787
89447,0,0.2425
89448,0,0.0173
89449,0,0.0054
89450,0,0.0143
89451,0,0.0021
89452,0,0.0027
89453,0,0.044
89454,0,0.0251
89455,0,0.0599
89456,0,0.0054
89457,0,0.0002
89458,1,0.6341
89459,0,0.0235
89460,0,0.0765
89461,0,0.0513
89462,1,0.992
89463,0,0.1458
89464,0,0.0355
89465,0,0.0203
89466,0,0.0272
89467,0,0.0357
89468,0,0.0098
89469,0,0.0267
89470,0,0.0016
89471,0,0.0206
89472,0,0.0038
89473,0,0.0992
89474,0,0.0226
89475,0,0.0054
89476,0,0.0049
89477,0,0.0184
89478,0,0.0343
89479,0,0.0171
89480,1,0.8814
89481,0,0.033
89482,0,0.0097
89483,0,0.0112
89484,0,0.0075
89485,0,0.0127
89486,0,0.006
89487,0,0.0037
89488,0,0.0221
89489,0,0.2953
89490,0,0.0098
89491,0,0.0112
89492,0,0.0118
89493,0,0.002
89494,0,0.0137
89495,0,0.0109
89496,0,0.0889
89497,0,0.0061
89498,0,0.1533
89499,1,0.9937
89500,1,0.9481
89501,0,0.0269
89502,0,0.2071
89503,0,0.1633
89504,0,0.0246
89505,0,0.0135
89506,1,0.9838
89507,0,0.4076
89508,0,0.0616
89509,0,0.0715
89510,0,0.005
89511,0,1e-04
89512,0,0.0198
89513,0,0.0026
89514,0,0.0917
89515,1,0.9308
89516,0,0.0024
89517,0,0.0199
89518,0,0.0097
89519,0,0.2358
89520,0,0.1387
89521,0,0.0062
89522,0,0.0052
89523,0,0.1918
89524,0,0.03
89525,0,0.0111
89526,0,0.0026
89527,0,0.0522
89528,0,0.1466
89529,0,0.0473
89530,0,0.0003
89531,0,0.0315
89532,0,0.0064
89533,0,0.1422
89534,0,0.0298
89535,0,0.0102
89536,0,0.007
89537,0,0.0219
89538,1,0.9489
89539,0,0.0073
89540,1,0.9815
89541,0,0.0842
89542,0,0.0269
89543,0,0.0551
89544,0,0.0046
89545,0,0.0353
89546,0,0.0198
89547,0,0.0061
89548,0,0.0134
89549,0,0.0062
89550,0,0.0079
89551,0,0.0505
89552,0,0.0472
89553,1,0.9938
89554,0,0.4065
89555,0,0.0039
89556,0,0.0313
89557,0,0.0012
89558,0,0.0114
89559,0,0.0005
89560,0,0.0018
89561,0,0.0313
89562,0,0.0395
89563,0,0.0202
89564,0,0.0003
89565,0,0.0343
89566,0,0.011
89567,0,0.189
89568,0,0.357
89569,0,0.0171
89570,0,0.0132
89571,0,0.0206
89572,0,0.0139
89573,0,0.0332
89574,1,0.9738
89575,0,0.0113
89576,0,0.0057
89577,0,0.0002
89578,0,0.0025
89579,1,0.979
89580,0,0.0061
89581,0,0.499
89582,0,0.0126
89583,0,0.0061
89584,0,0.1584
89585,0,0.1519
89586,0,0.013
89587,0,0.0084
89588,0,0.0373
89589,0,0.0069
89590,0,0.0032
89591,0,0.015
89592,1,0.969
89593,0,0.2904
89594,0,0.026
89595,0,0.0101
89596,0,0.0143
89597,0,0.0165
89598,0,0.1252
89599,0,0.0567
89600,0,0.0002
89601,0,0.0457
89602,0,1e-04
89603,0,0.0317
89604,0,0.0323
89605,1,0.9678
89606,0,0.0268
89607,0,0.0493
89608,0,0.0042
89609,0,0.0064
89610,0,0.4589
89611,0,0.0179
89612,0,0.0111
89613,0,0.0012
89614,0,1e-04
89615,0,0.0447
89616,0,0.025
89617,0,0.0983
89618,0,0.0058
89619,0,0.2084
89620,0,0.0396
89621,0,0.0003
89622,0,0.0305
89623,0,0.0055
89624,0,0.0247
89625,0,0.0041
89626,0,0.0178
89627,0,0.0287
89628,0,0.0077
89629,0,0.0927
89630,0,0.0955
89631,0,0.1728
89632,0,0.0074
89633,0,0.0194
89634,0,0.0012
89635,0,0.0166
89636,0,0.0032
89637,0,0.009
89638,0,0.0558
89639,0,0.0029
89640,0,0.0071
89641,0,0.0676
89642,1,0.9342
89643,0,0.0168
89644,1,0.5774
89645,0,0.0098
89646,0,0.0234
89647,0,0.0617
89648,0,0.0037
89649,0,0.0675
89650,0,0.0111
89651,0,0.002
89652,0,0.003
89653,0,0.1376
89654,0,0.0275
89655,1,0.9437
89656,0,0.0665
89657,0,0.0811
89658,0,0.0135
89659,0,0.0084
89660,0,0.0205
89661,0,0.0002
89662,0,0.0309
89663,0,0.0515
89664,0,0.0023
89665,0,0.0561
89666,0,0.0223
89667,0,0.0556
89668,0,0.08
89669,0,0.0129
89670,1,0.9983
89671,0,0.0954
89672,0,0.0296
89673,0,0.0099
89674,0,0.001
89675,0,0.046
89676,0,0.0199
89677,0,0.0222
89678,0,0.0117
89679,0,0.0589
89680,0,0.01
89681,0,0.0968
89682,0,0.0003
89683,0,0.0032
89684,0,0.0051
89685,0,0.058
89686,1,0.9868
89687,0,0.0283
89688,0,0.0028
89689,0,0.1177
89690,0,0.0004
89691,1,0.9924
89692,0,0.0073
89693,0,0.0462
89694,0,0.007
89695,0,0.0118
89696,0,0.0174
89697,0,0.0386
89698,0,0.015
89699,0,0.0113
89700,0,0.0212
89701,0,0.1946
89702,0,0.0701
89703,0,0.0562
89704,0,0.0073
89705,0,0.0095
89706,0,0.3617
89707,0,0.0135
89708,1,0.8876
89709,0,0.0269
89710,0,0.0122
89711,0,0.0119
89712,0,0.0483
89713,0,0.0214
89714,0,0.1494
89715,0,0.0004
89716,0,0.0015
89717,0,0.0045
89718,0,0.1055
89719,1,0.9794
89720,0,0.0013
89721,0,0.0002
89722,0,0.0059
89723,0,0.0142
89724,0,0.0153
89725,0,0.0033
89726,0,0.0033
89727,0,0.0024
89728,0,0.0303
89729,0,0.0005
89730,0,0.0194
89731,1,0.9858
89732,1,0.9127
89733,0,0.0038
89734,0,0.0165
89735,0,0.0135
89736,0,0.0106
89737,0,0.0123
89738,0,0.4875
89739,0,0.0034
89740,0,0.0113
89741,0,0.0232
89742,0,0.0447
89743,0,0.0084
89744,0,0.0547
89745,1,0.9958
89746,0,0.0043
89747,0,0.0206
89748,0,0.0017
89749,0,0.088
89750,0,0.0048
89751,0,0.0257
89752,0,0.0024
89753,0,0.0039
89754,1,0.9957
89755,0,0.0092
89756,0,0.002
89757,0,0.0041
89758,0,0.0824
89759,0,0.0196
89760,0,0.0002
89761,0,0.0073
89762,1,0.9762
89763,0,0.0029
89764,0,0.014
89765,0,0.0135
89766,0,0.0032
89767,0,0.1117
89768,0,0.0875
89769,0,0.0347
89770,0,0.0069
89771,0,0.0484
89772,1,0.9576
89773,0,0.0399
89774,0,0.0798
89775,0,0.4772
89776,0,0.0163
89777,1,0.9487
89778,0,0.0699
89779,0,0.07
89780,0,0.0916
89781,0,0.0547
89782,0,0.0126
89783,0,0.4401
89784,0,0.0262
89785,0,0.0023
89786,0,0.0019
89787,0,0.1359
89788,0,0.0336
89789,0,0.0065
89790,0,0.0733
89791,0,0.0061
89792,0,0.1566
89793,0,0.0069
89794,0,0.0051
89795,0,0.017
89796,0,0.0056
89797,0,0.0788
89798,0,0.0603
89799,0,0.0513
89800,0,0.0095
89801,0,0.0128
89802,0,0.0108
89803,0,0.0101
89804,1,0.9591
89805,0,0.0034
89806,0,0.0806
89807,0,0.0074
89808,0,0.1969
89809,0,0.0089
89810,1,0.9823
89811,0,0.0027
89812,0,0.0367
89813,0,0.0081
89814,0,0.0015
89815,1,0.9552
89816,0,0.0027
89817,0,0.2476
89818,1,0.9805
89819,0,0.0255
89820,0,0.0124
89821,0,0.0216
89822,0,0.0137
89823,0,0.0148
89824,0,0.0013
89825,0,0.0004
89826,0,0.0133
89827,1,0.5528
89828,1,0.9735
89829,0,0.0206
89830,0,0.1251
89831,1,0.9997
89832,0,0.0094
89833,0,0.0004
89834,0,0.0639
89835,0,0.0719
89836,0,0.0056
89837,0,0.0116
89838,0,0.0059
89839,0,0.0691
89840,0,0.033
89841,0,0.0072
89842,0,0.056
89843,1,0.9395
89844,0,1e-04
89845,0,0.0104
89846,0,0.0323
89847,0,0.0565
89848,0,0.0344
89849,0,0.0085
89850,0,0.2532
89851,0,0.0017
89852,0,0.1912
89853,0,0.0129
89854,0,0.0449
89855,0,0.007
89856,0,0.0016
89857,0,0.1108
89858,0,0.028
89859,0,0.0557
89860,0,0.0029
89861,0,0.006
89862,0,0.0052
89863,0,0.0655
89864,0,0.0014
89865,0,0.1371
89866,0,0.0101
89867,0,0.1944
89868,0,0.0337
89869,0,0.0143
89870,0,0.17
89871,0,0.0069
89872,0,0.0342
89873,0,0.2617
89874,0,0.0073
89875,0,0.0075
89876,0,0.0004
89877,1,0.9816
89878,1,0.9802
89879,0,0.0024
89880,0,0.0007
89881,0,0.0017
89882,1,0.79
89883,0,0.1422
89884,0,0.0911
89885,1,0.9342
89886,0,0.1054
89887,0,0.0022
89888,0,0.058
89889,1,0.934
89890,0,0.0079
89891,0,0.0023
89892,0,0.0103
89893,0,0.0336
89894,0,0.0017
89895,0,0.0038
89896,0,0.231
89897,0,0.0216
89898,0,0.0698
89899,0,0.018
89900,0,0.0087
89901,0,0.0041
89902,0,0.3166
89903,0,0.0112
89904,0,0.0519
89905,0,0.1837
89906,0,0.0066
89907,0,0.0017
89908,0,0.0055
89909,0,0.0235
89910,0,0.0521
89911,0,0.0215
89912,0,0.0166
89913,0,0.0134
89914,0,0.0918
89915,0,0.0425
89916,0,0.0328
89917,0,0.0499
89918,1,0.9156
89919,0,0.0089
89920,0,0.2944
89921,0,0.039
89922,0,0.1391
89923,0,0.0373
89924,0,0.0067
89925,0,0.0094
89926,0,0.0234
89927,1,0.9709
89928,0,0.0089
89929,0,0.1597
89930,0,0.0823
89931,0,0.021
89932,0,0.0253
89933,0,0.0238
89934,0,0.015
89935,0,0.2066
89936,1,0.9982
89937,0,0.0536
89938,0,0.0838
89939,0,0.0005
89940,0,0.0384
89941,0,0.087
89942,0,0.0005
89943,0,0.0172
89944,0,0.062
89945,1,0.9758
89946,0,0.0099
89947,0,0.1366
89948,0,0.0487
89949,0,0.1182
89950,0,0.0075
89951,0,0.046
89952,0,0.0711
89953,0,0.0271
89954,0,0.0177
89955,0,0.0003
89956,0,0.1889
89957,0,0.0047
89958,0,0.1814
89959,0,0.0029
89960,0,0.0352
89961,0,0.0049
89962,0,0.1308
89963,0,0.0102
89964,0,0.0215
89965,0,0.0226
89966,0,0.1044
89967,0,0.0155
89968,0,0.0147
89969,0,0.0259
89970,0,0.1944
89971,0,0.0382
89972,0,0.0769
89973,0,0.0018
89974,0,0.0115
89975,0,0.0134
89976,0,0.0085
89977,0,0.0243
89978,0,0.0117
89979,1,0.8085
89980,0,0.0947
89981,0,0.0141
89982,0,0.0106
89983,0,0.0161
89984,0,0.0157
89985,1,0.9799
89986,0,0.007
89987,0,0.016
89988,0,0.0038
89989,0,0.076
89990,0,1e-04
89991,0,0.0123
89992,0,0.0715
89993,0,0.0065
89994,0,0.0713
89995,0,0.0115
89996,0,0.0508
89997,1,0.8737
89998,0,0.058
89999,0,0.0086
90000,0,0.048
90001,0,0.0724
90002,0,0.0277
90003,0,0.002
90004,0,0.0518
90005,0,0.0025
90006,1,0.8754
90007,0,0.0077
90008,1,0.9757
90009,0,0.0053
90010,0,0.2609
90011,0,0.0027
90012,0,0.3235
90013,0,0.0833
90014,0,0.0129
90015,0,0.0496
90016,0,0.0108
90017,1,0.787
90018,0,0.0066
90019,0,0.0125
90020,0,0.0019
90021,0,0.0005
90022,0,0.0122
90023,0,0.1029
90024,0,0.0052
90025,1,0.9812
90026,0,0.0652
90027,0,0.0272
90028,1,0.6867
90029,0,0.0041
90030,0,0.007
90031,0,0.0145
90032,0,0.0021
90033,0,0.0084
90034,0,0.0096
90035,0,0.12
90036,0,0.0271
90037,0,0.0244
90038,0,0.036
90039,0,0.0011
90040,0,0.0249
90041,0,0.0035
90042,0,0.0276
90043,0,0.0003
90044,0,0.0047
90045,0,0.0141
90046,0,0.0265
90047,0,0.098
90048,0,0.0009
90049,0,0.1744
90050,0,0.103
90051,0,0.0025
90052,0,0.0013
90053,0,0.0033
90054,0,0.008
90055,1,0.9725
90056,0,0.2066
90057,0,0.0574
90058,0,0.0215
90059,0,0.0221
90060,0,0.0128
90061,0,0.0021
90062,0,0.0172
90063,0,0.0102
90064,0,0.0672
90065,0,0.0612
90066,0,0.0473
90067,0,0.0104
90068,0,0.0731
90069,1,0.9632
90070,0,0.1261
90071,0,0.0028
90072,0,0.0165
90073,0,0.0412
90074,0,0.0231
90075,0,0.0004
90076,0,0.0047
90077,1,0.9891
90078,0,0.0228
90079,0,0.0272
90080,0,0.0005
90081,0,0.0167
90082,0,0.0079
90083,0,0.0087
90084,0,0.0508
90085,1,0.9558
90086,0,0.0048
90087,0,0.0377
90088,1,0.984
90089,0,0.0094
90090,0,0.1177
90091,0,0.0078
90092,0,0.019
90093,0,0.002
90094,0,0.0231
90095,0,0.0203
90096,0,0.0011
90097,0,0.0324
90098,0,0.004
90099,0,0.1623
90100,0,0.4631
90101,0,0.0043
90102,0,0.0034
90103,1,0.9959
90104,0,0.0252
90105,0,0.0347
90106,0,0.0053
90107,0,0.0017
90108,0,0.0098
90109,0,0.3435
90110,0,0.0219
90111,0,0.0102
90112,1,0.9308
90113,1,0.9626
90114,0,0.0854
90115,0,0.0227
90116,0,0.0508
90117,0,0.0108
90118,0,0.0061
90119,0,0.0238
90120,0,0.015
90121,0,0.0338
90122,0,0.0478
90123,1,0.9821
90124,0,0.0007
90125,0,0.0009
90126,0,0.0239
90127,0,0.0153
90128,0,0.0678
90129,0,0.4179
90130,0,0.0437
90131,0,0.0059
90132,0,0.0071
90133,0,0.0337
90134,0,0.0569
90135,0,0.0128
90136,0,0.0112
90137,0,0.0014
90138,0,0.0884
90139,0,0.0243
90140,0,0.1588
90141,0,0.0084
90142,0,0.0136
90143,0,0.0026
90144,0,0.0078
90145,0,0.0584
90146,0,0.0082
90147,0,0.0497
90148,0,0.0043
90149,0,0.0484
90150,0,0.0165
90151,0,0.0036
90152,0,0.0004
90153,0,0.002
90154,0,0.0088
90155,0,0.0965
90156,0,0.1741
90157,1,0.9841
90158,0,0.4612
90159,0,0.0567
90160,0,0.0209
90161,0,0.0006
90162,0,0.0068
90163,0,0.0008
90164,0,0.0228
90165,0,0.022
90166,0,0.0028
90167,1,0.6622
90168,0,0.0462
90169,0,0.0469
90170,0,0.0057
90171,0,0.2509
90172,0,0.0277
90173,1,0.9783
90174,0,0.0737
90175,1,0.5218
90176,0,0.0713
90177,0,0.0075
90178,0,0.003
90179,0,0.0786
90180,0,0.008
90181,1,0.9986
90182,1,0.9445
90183,0,0.0728
90184,0,0.0214
90185,0,0.019
90186,0,0.0565
90187,0,0.0026
90188,1,0.944
90189,0,0.0048
90190,0,0.0112
90191,0,0.1663
90192,0,0.0313
90193,0,0.0051
90194,0,0.0402
90195,0,0.0079
90196,0,0.0017
90197,0,0.0158
90198,0,0.0035
90199,0,0.0391
90200,0,0.0111
90201,0,0.0011
90202,0,0.1245
90203,0,0.1435
90204,1,0.9167
90205,0,0.001
90206,0,0.0348
90207,1,0.8534
90208,0,0.0746
90209,0,0.0546
90210,0,0.1012
90211,0,0.1052
90212,0,0.0472
90213,0,0.0007
90214,0,0.0227
90215,0,0.0376
90216,0,0.0257
90217,0,0.0185
90218,1,0.9786
90219,0,0.0384
90220,0,0.007
90221,0,0.0109
90222,0,0.0189
90223,0,0.0059
90224,0,0.021
90225,0,0.1
90226,0,0.0067
90227,0,0.0135
90228,0,0.0316
90229,0,0.0228
90230,0,0.2926
90231,0,0.0187
90232,1,0.9806
90233,0,0.0289
90234,0,1e-04
90235,0,0.0059
90236,0,0.0255
90237,0,1e-04
90238,0,0.0095
90239,0,0.0229
90240,1,0.9634
90241,0,0.0196
90242,0,0.0469
90243,0,0.0048
90244,0,0.0014
90245,0,0.0069
90246,0,0.0264
90247,0,0.0547
90248,0,0.0017
90249,0,0.0033
90250,0,0.028
90251,0,0.313
90252,0,0.0667
90253,0,0.0089
90254,1,0.9768
90255,0,0.4074
90256,0,0.0105
90257,0,0.0041
90258,0,0.1258
90259,0,0.0747
90260,0,0.0118
90261,0,0.007
90262,0,0.0161
90263,0,0.0495
90264,0,0.0338
90265,1,0.9788
90266,0,1e-04
90267,0,0.2661
90268,0,0.0149
90269,0,0.0051
90270,0,0.0003
90271,0,0.0342
90272,0,0.0153
90273,0,0.0133
90274,0,0.0086
90275,0,0.0129
90276,0,0.0053
90277,0,0.0762
90278,0,0.0304
90279,1,0.9854
90280,1,0.9665
90281,0,0.0172
90282,0,0.0458
90283,0,0.1064
90284,0,0.0247
90285,0,0.0243
90286,0,0.0199
90287,0,0.2104
90288,0,0.0555
90289,0,0.0068
90290,0,0.0233
90291,0,0.0057
90292,1,0.9922
90293,0,0.014
90294,1,0.9981
90295,0,0.0143
90296,0,0.0101
90297,0,0.0009
90298,0,0.0187
90299,0,0.01
90300,0,0.1777
90301,0,0.0096
90302,0,0.1037
90303,0,0.0258
90304,0,0.056
90305,0,0.0318
90306,0,0.1505
90307,0,0.0361
90308,0,0.0082
90309,0,0.0269
90310,0,0.0057
90311,0,0.0023
90312,0,0.0535
90313,0,0.0059
90314,0,0.1433
90315,0,0.0004
90316,0,0.0023
90317,0,0.0013
90318,0,0.0078
90319,0,0.0097
90320,0,0.0046
90321,0,0.0091
90322,0,0.0045
90323,0,0.01
90324,0,0.0519
90325,0,0.082
90326,1,0.9916
90327,1,0.9728
90328,0,0.0324
90329,0,0.1102
90330,0,0.1074
90331,0,0.0055
90332,1,0.9798
90333,1,0.984
90334,0,0.0349
90335,0,0.0011
90336,0,0.0021
90337,0,0.0023
90338,1,0.9806
90339,0,0.0651
90340,0,0.0417
90341,0,0.0405
90342,0,0.0046
90343,0,0.2108
90344,1,0.9975
90345,0,0.017
90346,1,0.9971
90347,0,0.0184
90348,0,0.0017
90349,0,0.0087
90350,0,0.0157
90351,0,0.1283
90352,1,0.9646
90353,0,0.0028
90354,0,0.0307
90355,1,0.9668
90356,0,0.025
90357,0,0.0961
90358,0,0.0724
90359,0,0.0106
90360,0,0.0714
90361,0,0.0088
90362,0,0.3085
90363,0,0.1506
90364,0,0.0187
90365,0,0.0082
90366,0,0.0353
90367,0,0.0049
90368,0,0.0125
90369,0,0.002
90370,1,0.903
90371,0,0.005
90372,0,0.1481
90373,0,0.047
90374,0,0.0212
90375,0,0.1074
90376,0,0.0154
90377,1,0.9846
90378,0,0.0542
90379,0,0.0054
90380,0,0.0764
90381,0,0.0573
90382,0,0.0757
90383,0,0.0107
90384,0,0.0107
90385,0,0.0117
90386,1,0.9477
90387,1,0.9715
90388,0,0.2737
90389,0,0.1144
90390,0,0.0148
90391,0,0.011
90392,0,0.1068
90393,0,0.0066
90394,0,0.0016
90395,0,0.054
90396,0,0.091
90397,0,0.0458
90398,0,0.0079
90399,0,0.0221
90400,0,0.0038
90401,0,0.0027
90402,1,0.835
90403,0,0.0108
90404,0,0.2037
90405,0,0.0002
90406,0,0.0452
90407,0,0.0059
90408,0,0.0522
90409,0,0.0437
90410,0,0.0492
90411,0,0.0723
90412,0,0.0002
90413,0,0.0028
90414,0,0.0114
90415,0,0.0071
90416,0,0.0158
90417,0,0.0369
90418,0,0.0513
90419,0,0.1789
90420,0,0.0439
90421,0,0.4427
90422,0,0.0056
90423,0,0.0008
90424,0,0.0192
90425,0,0.0091
90426,0,0.0079
90427,0,0.0184
90428,0,0.041
90429,0,0.0347
90430,0,0.0998
90431,0,0.0097
90432,0,0.0007
90433,0,0.0376
90434,0,0.0693
90435,0,0.0024
90436,0,0.0488
90437,0,0.0363
90438,0,0.0041
90439,0,0.0195
90440,0,0.0526
90441,0,0.0025
90442,0,0.0005
90443,0,0.0244
90444,0,0.009
90445,0,0.1368
90446,0,0.0601
90447,0,0.2045
90448,0,0.0037
90449,0,0.0039
90450,0,0.053
90451,0,0.0522
90452,1,0.9879
90453,0,0.0139
90454,0,0.0386
90455,0,0.0069
90456,0,0.0798
90457,0,0.0051
90458,0,0.0407
90459,0,0.1112
90460,0,0.0203
90461,0,0.0025
90462,0,0.0669
90463,0,0.0037
90464,0,0.0829
90465,0,0.0058
90466,1,0.9725
90467,1,0.9525
90468,1,0.698
90469,0,0.0046
90470,0,0.1381
90471,0,0.0119
90472,0,0.4433
90473,0,1e-04
90474,0,0.0829
90475,1,0.9544
90476,0,0.0006
90477,0,0.0199
90478,0,0.0004
90479,0,0.0511
90480,0,0.0008
90481,0,0.0196
90482,0,0.0059
90483,0,0.0302
90484,0,0.0073
90485,0,0.0904
90486,0,0.1666
90487,0,0.0028
90488,0,0.0126
90489,0,0.0019
90490,0,0.4518
90491,0,0.0201
90492,0,0.0175
90493,0,0.0194
90494,0,0.0038
90495,0,0.0043
90496,0,0.2039
90497,0,0.0662
90498,0,0.0277
90499,0,0.4014
90500,0,0.0062
90501,0,0.1121
90502,0,0.0074
90503,0,0.0157
90504,0,0.0015
90505,0,0.0594
90506,0,0.0052
90507,0,0.0106
90508,0,0.0047
90509,0,0.0842
90510,0,0.0319
90511,0,0.0273
90512,1,0.9383
90513,1,0.9506
90514,0,0.0031
90515,0,0.0082
90516,0,0.0267
90517,0,0.0012
90518,0,0.1795
90519,0,0.0399
90520,0,0.0748
90521,0,0.0258
90522,0,0.0131
90523,1,0.9543
90524,1,0.9423
90525,0,0.0219
90526,0,0.0453
90527,0,0.1516
90528,0,0.0942
90529,0,0.0179
90530,0,0.0038
90531,0,0.0827
90532,0,0.0103
90533,0,0.0061
90534,0,0.0014
90535,0,0.209
90536,0,0.1691
90537,0,0.3759
90538,0,0.0376
90539,0,0.1576
90540,0,0.0441
90541,0,0.0022
90542,0,0.0063
90543,0,0.059
90544,0,0.0416
90545,0,0.002
90546,0,0.0655
90547,0,0.032
90548,0,0.0286
90549,0,0.0864
90550,0,0.1034
90551,0,0.0081
90552,0,0.0395
90553,0,0.0915
90554,1,0.8928
90555,0,0.0059
90556,0,0.0002
90557,0,0.0079
90558,1,0.8093
90559,0,0.0396
90560,0,0.0257
90561,0,0.0069
90562,0,0.0636
90563,1,0.9608
90564,0,0.0556
90565,0,0.0086
90566,0,0.0204
90567,0,0.0763
90568,0,0.1741
90569,0,0.055
90570,0,0.002
90571,1,0.6893
90572,0,0.0032
90573,0,0.0033
90574,0,0.0439
90575,0,0.0054
90576,0,0.0172
90577,0,1e-04
90578,0,0.203
90579,0,0.0012
90580,0,0.0032
90581,0,0.0486
90582,1,0.9651
90583,0,0.0194
90584,0,0.0143
90585,1,0.6198
90586,0,0.0039
90587,1,0.9242
90588,0,0.0762
90589,0,0.0009
90590,0,0.1034
90591,1,0.9909
90592,0,0.2263
90593,0,0.0429
90594,0,0.0089
90595,0,0.0054
90596,0,0.0244
90597,0,0.2605
90598,0,0.0159
90599,0,0.004
90600,0,0.0452
90601,0,0.1019
90602,0,0.2032
90603,0,0.0109
90604,0,0.1233
90605,1,0.9323
90606,1,0.9707
90607,0,0.0797
90608,0,0.0354
90609,1,0.8758
90610,0,0.005
90611,0,0.0036
90612,0,0.0002
90613,0,0.0074
90614,0,0.0994
90615,0,0.0002
90616,0,0.0065
90617,0,0.0176
90618,0,0.0214
90619,0,0.0144
90620,0,0.0109
90621,0,0.4395
90622,0,0.0008
90623,0,0.0573
90624,0,0.0568
90625,0,0.0122
90626,0,0.0267
90627,0,0.0017
90628,0,0.0047
90629,0,0.0036
90630,0,0.0597
90631,0,0.0754
90632,1,0.9025
90633,1,0.9916
90634,0,0.0169
90635,0,0.0166
90636,1,0.9239
90637,0,0.0058
90638,0,0.0422
90639,0,0.2804
90640,0,0.0092
90641,0,0.0257
90642,0,0.0049
90643,0,0.3143
90644,0,0.03
90645,1,0.9946
90646,0,0.0198
90647,0,0.0133
90648,0,0.0833
90649,0,0.0161
90650,1,0.9817
90651,0,0.0399
90652,0,0.1147
90653,1,0.9363
90654,0,0.0289
90655,0,0.0058
90656,0,0.011
90657,0,0.0028
90658,1,0.9213
90659,0,0.001
90660,0,0.0024
90661,0,0.0696
90662,0,0.0004
90663,0,0.0056
90664,0,0.0049
90665,1,0.9454
90666,0,0.0033
90667,0,0.0219
90668,0,0.005
90669,0,0.0055
90670,0,0.1319
90671,0,0.0025
90672,0,0.0545
90673,0,0.0097
90674,1,0.5996
90675,0,0.0151
90676,0,0.13
90677,0,0.0245
90678,1,0.7693
90679,0,0.0208
90680,0,0.1236
90681,0,0.017
90682,0,0.0133
90683,0,0.0893
90684,0,0.2385
90685,0,0.0361
90686,0,0.1075
90687,1,0.5284
90688,0,0.1357
90689,1,0.9519
90690,0,0.2435
90691,0,0.0151
90692,1,0.9931
90693,0,0.2159
90694,0,0.0009
90695,0,0.0129
90696,0,0.0153
90697,1,0.9977
90698,0,0.0041
90699,0,0.0022
90700,0,0.0203
90701,0,0.0068
90702,0,0.0056
90703,0,0.0121
90704,0,0.1255
90705,0,0.0803
90706,1,0.9764
90707,0,0.0033
90708,0,0.2018
90709,0,0.0087
90710,1,0.8855
90711,0,0.0773
90712,0,0.0034
90713,0,0.0007
90714,0,0.0124
90715,0,0.0163
90716,0,0.0045
90717,0,0.0134
90718,0,0.0312
90719,0,0.0863
90720,1,0.9928
90721,0,0.0128
90722,0,0.2491
90723,0,0.0079
90724,0,0.0219
90725,0,0.0278
90726,0,0.0159
90727,0,0.0007
90728,0,0.0312
90729,1,0.9986
90730,1,0.9954
90731,0,0.015
90732,0,0.0782
90733,0,0.0114
90734,0,0.4408
90735,0,0.0241
90736,0,0.0042
90737,1,0.895
90738,0,0.0782
90739,0,0.0035
90740,0,0.0328
90741,0,0.0765
90742,0,0.0175
90743,0,0.0028
90744,0,0.0222
90745,0,0.0075
90746,0,0.0063
90747,0,0.007
90748,0,0.1361
90749,0,0.0169
90750,0,0.0064
90751,1,0.7639
90752,0,0.0023
90753,0,0.0106
90754,0,0.0125
90755,0,0.0225
90756,0,0.0034
90757,0,0.0124
90758,0,0.0156
90759,0,0.0026
90760,0,0.0002
90761,0,0.0391
90762,0,0.0564
90763,0,0.0192
90764,0,0.0289
90765,0,0.0277
90766,1,0.9872
90767,0,0.015
90768,1,0.8778
90769,0,0.0758
90770,0,0.0005
90771,0,0.0073
90772,0,0.0354
90773,0,0.066
90774,0,0.0207
90775,0,0.006
90776,0,0.3282
90777,0,0.0337
90778,0,0.0309
90779,0,0.0583
90780,0,0.0039
90781,0,0.1525
90782,0,0.0079
90783,0,0.0204
90784,0,0.0072
90785,1,0.8163
90786,0,0.0311
90787,1,0.9872
90788,0,0.0683
90789,0,0.0092
90790,1,0.9302
90791,0,0.0179
90792,0,0.0697
90793,0,0.0051
90794,1,0.9529
90795,0,0.4344
90796,0,0.0417
90797,0,0.1121
90798,0,0.0772
90799,0,0.0093
90800,1,0.9606
90801,0,0.0357
90802,0,0.0142
90803,0,0.1156
90804,0,0.0791
90805,0,0.0011
90806,0,0.0005
90807,0,0.0114
90808,0,0.0515
90809,0,0.0126
90810,0,0.0829
90811,1,0.7816
90812,0,0.0339
90813,1,0.621
90814,0,0.0878
90815,1,0.9982
90816,0,0.0109
90817,0,0.3378
90818,0,0.0153
90819,0,0.0161
90820,0,0.0132
90821,0,0.0339
90822,0,0.0217
90823,0,0.0024
90824,0,0.0073
90825,0,0.0046
90826,0,0.0168
90827,1,0.9898
90828,0,0.0471
90829,0,0.0611
90830,0,0.0154
90831,0,0.0221
90832,0,0.0096
90833,0,0.0368
90834,0,0.0072
